2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-10 9:11:25 - PHP Notice:  Undefined index: rotator_image in E:\magento\magento2\htdocs\opencart23\tt_legend\catalog\view\theme\tt_legend1\template\extension\module\ocsearchcategory\searchajaxresult.tpl on line 11
2017-01-11 17:05:43 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_legend1\template\common\header.tpl on line 114
2017-01-11 17:32:06 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_legend1\template\common\header.tpl on line 114
2017-01-11 17:36:06 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_legend1\template\common\header.tpl on line 114
2017-01-11 17:37:16 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_legend1\template\common\header.tpl on line 114
2017-01-12 15:33:46 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_legend1\template\common\header.tpl on line 114
2017-01-12 15:37:10 - PHP Notice:  Error: Could not load template E:/magento/magento2/htdocs/opencart23/tt_angara/catalog/view/theme/default/template/common/layout_content_built.tpl! in E:\magento\magento2\htdocs\opencart23\tt_angara\system\storage\modification\system\library\template\php.php on line 23
2017-01-12 15:40:25 - PHP Notice:  Error: Could not load template E:/magento/magento2/htdocs/opencart23/tt_angara/catalog/view/theme/default/template/common/layout_content_built.tpl! in E:\magento\magento2\htdocs\opencart23\tt_angara\system\storage\modification\system\library\template\php.php on line 23
2017-01-12 15:44:40 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_angara1\template\common\header.tpl on line 114
2017-01-12 15:48:05 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_angara1\template\common\header.tpl on line 114
2017-01-12 16:21:56 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_angara1\template\common\header.tpl on line 114
2017-01-12 16:30:21 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_angara1\template\common\header.tpl on line 114
2017-01-12 17:00:07 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_angara1\template\common\header.tpl on line 114
2017-01-12 17:06:12 - PHP Notice:  Undefined variable: text_free_shipping in E:\magento\magento2\htdocs\opencart23\tt_angara\catalog\view\theme\tt_angara1\template\common\header.tpl on line 114
2017-01-13 8:07:41 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-13 9:15:32 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-13 9:22:31 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-13 9:39:56 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-13 11:19:43 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-19 16:28:50 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-01-19 16:43:53 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-02-18 3:20:39 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-02-18 3:25:01 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
2017-02-18 3:37:15 - PHP Warning:  mail(): Failed to connect to mailserver at &quot;localhost&quot; port 25, verify your &quot;SMTP&quot; and &quot;smtp_port&quot; setting in php.ini or use ini_set() in E:\magento\magento2\htdocs\opencart23\tt_angara\system\library\mail.php on line 158
2017-02-18 3:58:14 - PHP Notice:  Array to string conversion in E:\magento\magento2\htdocs\opencart23\tt_angara\admin\view\template\extension\module\ocpagebuilder\oc_page_builder.tpl on line 214
